Bill_ID,Transcation_ID,totalCost,tip,time
BIL0633,TID4442,1.3117348672093115E129,5,11:50:28
BIL7359,TID6435,1.4035563079139632E129,12,15:40:28
BIL3255,TID0650,1.5018052494679407E129,9,18:49:41
BIL9011,TID7809,1.6069316169306966E129,9,14:46:41
BIL7761,TID8134,1.7194168301158453E129,13,14:10:02
BIL7694,TID0393,1.8397760082239544E129,12,13:06:19
BIL9314,TID3786,1.968560328799631E129,2,11:30:53
BIL0967,TID1592,2.1063595518156053E129,9,13:45:17
BIL1934,TID7047,2.2538047204426977E129,14,11:36:17
BIL0432,TID8040,2.4115710508736867E129,15,17:57:26
BIL5256,TID9365,2.5803810244348447E129,12,17:36:11
BIL0624,TID7560,2.7610076961452838E129,2,16:40:55
BIL9574,TID9291,2.954278234875454E129,15,15:36:30
BIL1728,TID1667,3.161077711316736E129,6,12:31:58
BIL7724,TID5741,3.382353151108907E129,9,12:28:24
BIL1181,TID1294,3.6191178716865306E129,10,23:03:55
BIL9874,TID3867,3.872456122704588E129,4,11:53:40
BIL8359,TID0582,4.143528051293909E129,6,16:50:08
BIL8307,TID0459,4.433575014884483E129,7,11:48:02
BIL2469,TID6003,4.7439252659263966E129,8,13:15:09
BIL2301,TID0628,5.0760000345412444E129,3,18:19:35
BIL0415,TID7781,5.4313200369591314E129,14,23:12:18
BIL5185,TID2100,5.81151243954627E129,3,23:08:20
BIL5026,TID9140,6.21831831031451E129,13,12:42:42
BIL8267,TID3858,6.653600592036526E129,10,19:52:00
BIL5081,TID3852,7.119352633479083E129,1,15:18:16
BIL9697,TID4858,7.617707317822619E129,4,15:20:43
BIL7729,TID7897,8.150946830070202E129,12,15:04:19
BIL5477,TID5226,8.721513108175116E129,1,17:38:20
BIL9278,TID7204,9.332019025747374E129,10,23:25:54
BIL5067,TID4486,9.985260357549689E129,3,16:23:43
BIL3205,TID9175,1.0684228582578168E130,4,12:33:39
BIL5011,TID8943,1.143212458335864E130,12,12:45:20
BIL7843,TID4937,1.2232373304193744E130,3,19:06:24
BIL5096,TID9905,1.3088639435487305E130,9,11:03:46
BIL4291,TID8303,1.4004844195971415E130,11,12:56:53
BIL9227,TID0443,1.4985183289689415E130,3,11:15:08
BIL5069,TID3280,1.6034146119967675E130,1,16:38:38
BIL4309,TID3010,1.7156536348365414E130,2,14:16:58
BIL1626,TID3504,1.8357493892750992E130,9,23:26:10
BIL2200,TID4386,1.9642518465243562E130,3,23:36:34
BIL9684,TID1481,2.101749475781061E130,6,14:29:05
BIL6991,TID1412,2.248871939085735E130,12,11:27:55
BIL6909,TID3979,2.4062929748217366E130,8,15:49:47
BIL9463,TID7884,2.5747334830592583E130,3,11:40:21
BIL2345,TID8147,2.7549648268734064E130,3,18:39:01
BIL1113,TID8990,2.947812364754545E130,6,19:09:58
BIL8856,TID9343,3.1541592302873634E130,9,15:55:55
BIL7818,TID3882,3.374950376407479E130,6,23:21:57
BIL0578,TID0713,3.611196902756002E130,8,14:12:40
BIL9301,TID0324,3.863980685948922E130,3,14:23:39
BIL7520,TID0398,4.1344593339653467E130,5,11:37:09
BIL9360,TID8653,4.4238714873429213E130,5,12:55:19
BIL4288,TID4962,4.733542491456925E130,12,17:37:04
BIL9748,TID5543,5.06489046585891E130,9,16:14:02
BIL7582,TID8282,5.419432798469034E130,7,15:07:55
BIL6588,TID4373,5.798793094361866E130,11,19:29:24
BIL8111,TID6205,6.204708610967196E130,5,18:00:48
BIL2643,TID2769,6.6390382137349E130,5,14:26:57
BIL8216,TID2639,7.103770888696342E130,5,23:06:35
BIL5809,TID4583,7.601034850905087E130,10,18:47:29
BIL2389,TID8005,8.133107290468442E130,14,14:36:23
BIL9570,TID0510,8.702424800801233E130,4,23:58:29
BIL7153,TID2439,9.31159453685732E130,14,19:44:37
BIL1806,TID1451,9.963406154437332E130,8,16:41:05
BIL2915,TID9824,1.0660844585247945E131,5,19:06:31
BIL5464,TID9246,1.1407103706215302E131,2,11:59:48
BIL4370,TID7963,1.2205600965650373E131,4,17:37:57
BIL0015,TID7684,1.3059993033245899E131,5,16:34:32
BIL0973,TID5367,1.397419254557311E131,8,12:55:59
BIL2501,TID5359,1.495238602376323E131,8,12:41:05
BIL3893,TID2235,1.5999053045426656E131,7,23:09:38
BIL3032,TID5914,1.7118986758606521E131,3,12:35:54
BIL7435,TID9786,1.8317315831708977E131,6,14:29:33
BIL4867,TID8055,1.9599527939928607E131,10,13:18:52
BIL6581,TID6545,2.097149489572361E131,3,23:02:45
BIL1757,TID5690,2.2439499538424264E131,10,15:06:53
BIL9100,TID0974,2.4010264506113963E131,1,17:53:43
BIL1994,TID5089,2.569098302154194E131,5,13:44:44
BIL0063,TID2019,2.7489351833049875E131,10,14:38:54
BIL3493,TID2732,2.9413606461363365E131,9,23:32:20
BIL9026,TID8858,3.14725589136588E131,3,16:31:00
BIL4324,TID0219,3.367563803761492E131,8,17:08:50
BIL7518,TID0675,3.6032932700247966E131,10,13:34:13
BIL1984,TID6855,3.855523798926533E131,2,13:55:52
BIL4059,TID8163,4.12541046485139E131,8,11:48:30
BIL7306,TID6462,4.4141891973909876E131,4,14:23:07
BIL9577,TID6482,4.723182441208357E131,1,12:02:28
BIL8546,TID8275,5.0538052120929414E131,3,23:36:00
BIL8885,TID4552,5.4075715769394475E131,9,13:36:56
BIL1469,TID8017,5.786101587325209E131,11,19:40:16
BIL4607,TID4761,6.191128698437974E131,11,13:21:32
BIL3296,TID8530,6.624507707328632E131,4,18:48:12
BIL5538,TID4992,7.088223246841637E131,5,18:27:37
BIL5666,TID8215,7.58439887412055E131,3,12:09:37
BIL6552,TID0037,8.115306795308989E131,5,23:22:31
BIL0337,TID8486,8.683378270980618E131,14,19:25:51
BIL4675,TID8611,9.291214749949261E131,6,17:51:50
BIL3397,TID6335,9.94159978244571E131,7,12:07:55
BIL8939,TID5324,1.063751176721691E132,5,17:55:51
BIL4105,TID3363,1.1382137590922094E132,7,19:05:04
BIL8187,TID7620,1.217888722228664E132,3,12:38:31
BIL3256,TID6395,1.3031409327846705E132,2,19:24:45
BIL7570,TID3991,1.3943607980795974E132,11,11:33:59
BIL6889,TID6651,1.491966053945169E132,9,16:14:12
BIL5184,TID1708,1.596403677721331E132,1,15:53:26
BIL4944,TID8555,1.708151935161824E132,4,14:01:51
BIL9689,TID6014,1.8277225706231518E132,12,17:04:24
BIL5840,TID6448,1.9556631505667724E132,7,23:20:41
BIL7885,TID6999,2.0925595711064464E132,15,13:11:54
BIL8242,TID0636,2.2390387410838977E132,3,18:14:11
BIL1632,TID8112,2.3957714529597705E132,7,19:53:54
BIL8722,TID5505,2.5634754546669543E132,1,17:50:02
BIL3928,TID2115,2.742918736493641E132,6,13:25:58
BIL4226,TID7766,2.9349230480481957E132,3,11:58:25
BIL9547,TID0482,3.140367661411569E132,8,13:53:30
BIL6169,TID8315,3.360193397710379E132,7,23:45:00
BIL4969,TID2705,3.5954069355501054E132,5,14:32:24
BIL5702,TID4383,3.847085421038613E132,8,12:10:25
BIL7167,TID5908,4.116381400511316E132,15,11:56:50
BIL2162,TID8999,4.404528098547108E132,5,14:37:51
BIL9595,TID3103,4.712845065445405E132,15,14:59:57
BIL5223,TID3849,5.0427442200265834E132,15,14:57:46
BIL8369,TID2232,5.395736315428444E132,6,11:06:33
BIL9051,TID1599,5.773437857508436E132,12,23:14:42
BIL7575,TID9522,6.177578507534026E132,3,12:09:35
BIL0105,TID7208,6.610009003061408E132,6,16:08:32
BIL3445,TID7293,7.072709633275707E132,8,18:30:32
BIL3862,TID8247,7.567799307605007E132,12,11:08:45
BIL1564,TID6046,8.097545259137357E132,13,17:52:19
BIL7676,TID7088,8.664373427276972E132,12,14:30:25
BIL1626,TID2317,9.27087956718636E132,13,16:03:06
BIL9007,TID8537,9.919841136889406E132,5,12:22:26
BIL1114,TID9986,1.0614230016471665E133,6,16:29:00
BIL4064,TID0181,1.1357226117624682E133,13,13:48:57
BIL0408,TID6162,1.2152231945858412E133,7,14:05:36
BIL9684,TID2124,1.30028881820685E133,5,12:07:24
BIL3412,TID1259,1.3913090354813295E133,6,16:45:44
BIL6361,TID1243,1.4887006679650226E133,6,12:24:07
BIL9584,TID8949,1.5929097147225743E133,12,13:31:46
BIL9900,TID7989,1.7044133947531544E133,7,16:37:03
BIL0560,TID5506,1.8237223323858753E133,7,13:00:37
BIL4849,TID6320,1.9513828956528865E133,13,12:24:47
BIL4202,TID4177,2.0879796983485886E133,14,18:53:29
BIL1823,TID7591,2.2341382772329899E133,11,19:53:57
BIL0494,TID8035,2.390527956639299E133,2,11:28:38
BIL1557,TID8743,2.55786491360405E133,8,16:45:23
BIL5424,TID1802,2.736915457556334E133,6,12:04:53
BIL7788,TID2521,2.9284995395852774E133,3,14:29:25
BIL9237,TID4066,3.133494507356247E133,4,19:41:41
BIL1281,TID5545,3.352839122871184E133,7,23:23:41
BIL8663,TID7444,3.587537861472167E133,6,19:55:21
BIL2778,TID0888,3.838665511775219E133,5,16:50:39
BIL5460,TID4557,4.107372097599484E133,3,15:59:07
BIL0804,TID7093,4.394888144431448E133,3,16:23:22
BIL5683,TID8134,4.702530314541649E133,6,17:50:57
BIL3942,TID7743,5.031707436559564E133,10,15:07:23
BIL0605,TID6129,5.383926957118734E133,13,19:43:58
BIL8376,TID0281,5.760801844117045E133,2,23:18:03
BIL0901,TID4905,6.164057973205238E133,1,16:08:13
BIL5237,TID5543,6.595542031329605E133,6,13:44:06
BIL4104,TID7303,7.057229973522678E133,8,19:29:35
BIL5945,TID7271,7.551236071669266E133,3,19:42:05
BIL3373,TID9287,8.079822596686114E133,7,15:20:36
BIL1481,TID2378,8.645410178454142E133,5,12:49:40
BIL4599,TID6318,9.250588890945933E133,8,13:19:22
BIL6136,TID1630,9.898130113312147E133,13,14:40:56
BIL9109,TID3002,1.0590999221243997E134,4,19:49:07
BIL4607,TID8051,1.1332369166731077E134,8,14:12:40
BIL7975,TID1464,1.2125635008402252E134,10,17:15:04
BIL8640,TID6126,1.297442945899041E134,14,19:13:26
BIL0421,TID1141,1.388263952111974E134,10,18:20:43
BIL6736,TID0189,1.4854424287598121E134,15,11:25:34
BIL5332,TID2498,1.589423398772999E134,15,16:36:08
BIL7160,TID5476,1.7006830366871089E134,11,15:59:52
BIL0581,TID5314,1.8197308492552067E134,5,15:07:47
BIL5176,TID4141,1.947112008703071E134,3,11:40:37
BIL8324,TID0556,2.083409849312286E134,3,13:30:25
BIL6261,TID8387,2.229248538764146E134,2,16:59:28
BIL1480,TID2022,2.3852959364776365E134,13,14:19:26
BIL2211,TID2898,2.552266652031071E134,9,16:58:57
BIL5168,TID1369,2.730925317673246E134,8,14:26:48
BIL6645,TID6131,2.9220900899103734E134,11,19:01:50
BIL7664,TID5684,3.1266363962040997E134,15,19:05:22
BIL1877,TID9776,3.345500943938387E134,8,12:25:40
BIL7644,TID7357,3.579686010014074E134,6,13:43:01
BIL0216,TID6991,3.8302640307150594E134,2,18:27:35
BIL6367,TID9129,4.098382512865114E134,1,12:35:13
BIL4085,TID8505,4.385269288765672E134,2,14:46:24
BIL0244,TID1885,4.69223813897927E134,15,12:16:53
BIL7304,TID0312,5.020694808707819E134,7,23:00:57
BIL4931,TID7146,5.372143445317366E134,5,11:42:47
BIL2308,TID6430,5.748193486489582E134,6,13:43:14
BIL2521,TID9990,6.1505670305438525E134,14,18:34:16
BIL0335,TID9621,6.581106722681922E134,12,18:06:02
BIL2646,TID0040,7.041784193269657E134,6,19:23:52
BIL0207,TID1400,7.534709086798533E134,10,13:44:10
BIL3328,TID8038,8.06213872287443E134,10,14:43:48
BIL9583,TID7840,8.62648843347564E134,9,14:01:36
BIL1773,TID7545,9.230342623818935E134,14,12:39:38
BIL1007,TID3666,9.87646660748626E134,1,16:20:49
BIL0480,TID0333,1.0567819270010298E135,13,14:18:09
BIL9680,TID4237,1.130756661891102E135,13,12:44:38
BIL6737,TID5218,1.209909628223479E135,1,14:02:41
BIL7279,TID8943,1.2946033021991225E135,11,19:35:47
BIL4168,TID1235,1.3852255333530612E135,8,15:35:59
BIL7834,TID2671,1.4821913206877755E135,4,16:07:05
BIL0155,TID5511,1.58594471313592E135,12,14:11:02
BIL6434,TID6660,1.6969608430554342E135,5,19:58:36
BIL9281,TID4838,1.8157481020693146E135,3,17:58:25
BIL7977,TID8459,1.9428504692141667E135,9,13:53:29
BIL2910,TID2631,2.0788500020591583E135,8,11:18:33
BIL7179,TID6681,2.2243695022032994E135,6,15:49:27
BIL2251,TID6618,2.3800753673575302E135,9,16:19:34
BIL3482,TID3166,2.5466806430725572E135,4,12:39:45
BIL6549,TID1993,2.7249482880876363E135,13,23:57:39
BIL0352,TID5431,2.9156946682537707E135,14,17:22:50
BIL4412,TID8267,3.1197932950315347E135,5,16:34:40
BIL4598,TID9994,3.3381788256837424E135,4,23:06:05
BIL1090,TID0936,3.571851343481604E135,11,16:31:23
BIL8945,TID6117,3.8218809375253163E135,12,23:56:38
BIL7106,TID9732,4.089412603152089E135,12,12:28:33
BIL9930,TID1871,4.375671485372735E135,11,13:29:18
BIL6273,TID2322,4.681968489348826E135,1,23:19:03
BIL1708,TID7324,5.009706283603244E135,13,16:32:11
BIL3350,TID3909,5.360385723455471E135,13,11:46:23
BIL2993,TID7561,5.7356127240973536E135,2,18:25:22
BIL3529,TID4811,6.137105614784168E135,1,17:25:31
BIL0585,TID9641,6.56670300781906E135,1,17:21:37
BIL1001,TID7210,7.026372218366394E135,4,13:29:39
BIL3325,TID0108,7.518218273652041E135,5,16:50:55
BIL8786,TID8082,8.044493552807684E135,10,13:16:54
BIL7740,TID2157,8.607608101504222E135,11,14:15:35
BIL7245,TID7837,9.210140668609517E135,2,23:35:03
BIL3582,TID6072,9.854850515412184E135,15,23:02:48
BIL0578,TID6843,1.0544690051491037E136,2,13:49:29
BIL5886,TID1280,1.1282818355095409E136,7,12:40:49
BIL9684,TID2992,1.2072615639952087E136,11,23:14:08
BIL8115,TID6143,1.2917698734748733E136,10,18:06:57
BIL9413,TID7908,1.3821937646181145E136,15,23:46:47
BIL5952,TID8191,1.4789473281413826E136,4,18:37:17
BIL3638,TID4719,1.5824736411112793E136,7,13:11:35
BIL7574,TID8055,1.6932467959890688E136,3,14:50:17
BIL6860,TID2620,1.8117740717083037E136,11,11:12:25
BIL7816,TID2076,1.938598256727885E136,9,17:05:59
BIL0160,TID5791,2.0743001346988367E136,12,16:04:32
BIL8175,TID1931,2.2195011441277554E136,4,19:14:32
BIL6831,TID9402,2.3748662242166983E136,4,11:51:03
BIL6727,TID9262,2.541106859911867E136,10,17:32:25
BIL4066,TID6500,2.7189843401056977E136,1,17:59:29
BIL1063,TID0311,2.9093132439130965E136,11,23:28:17
BIL8792,TID9529,3.1129651709870135E136,14,11:10:47
BIL8501,TID5457,3.3308727329561043E136,1,18:23:50
BIL0115,TID1386,3.5640338242630315E136,10,18:26:51
BIL8908,TID4804,3.813516191961444E136,2,12:28:05
BIL2384,TID7632,4.080462325398745E136,6,13:17:41
BIL6460,TID8377,4.366094688176657E136,4,15:15:37
BIL2314,TID6831,4.671721316349023E136,2,17:15:42
BIL1903,TID7759,4.998741808493455E136,11,13:56:18
BIL0164,TID8477,5.348653735087997E136,8,15:17:22
BIL7518,TID3682,5.723059496544157E136,8,18:00:08
BIL5826,TID8339,6.123673661302248E136,8,17:36:44
BIL5525,TID3032,6.552330817593405E136,9,19:30:14
BIL1495,TID8579,7.010993974824943E136,7,18:23:11
BIL0609,TID1704,7.501763553062689E136,8,23:38:31
BIL6199,TID4227,8.026887001777078E136,14,18:30:16
BIL3431,TID2010,8.588769091901474E136,7,11:54:05
BIL4788,TID8188,9.189982928334577E136,2,17:14:29
BIL0427,TID0848,9.833281733317998E136,13,15:46:27
BIL8774,TID6531,1.0521611454650257E137,15,15:55:51
BIL7353,TID0942,1.1258124256475775E137,2,14:02:07
BIL6508,TID9936,1.204619295442908E137,3,16:29:41
BIL6217,TID3353,1.2889426461239117E137,2,18:48:14
BIL3173,TID6725,1.3791686313525854E137,12,15:44:35
BIL2771,TID3960,1.4757104355472665E137,10,17:42:44
BIL8193,TID1783,1.5790101660355752E137,15,18:52:05
BIL4914,TID1511,1.6895408776580655E137,8,12:20:49
BIL5186,TID5042,1.80780873909413E137,11,14:44:03
BIL2369,TID0924,1.9343553508307193E137,6,18:28:42
BIL4102,TID6786,2.0697602253888694E137,8,11:32:36
BIL1679,TID2892,2.2146434411660904E137,4,15:44:52
BIL0993,TID9940,2.3696684820477168E137,4,15:09:12
BIL9069,TID9696,2.535545275791057E137,11,11:51:37
BIL2478,TID1203,2.713033445096431E137,6,18:00:13
BIL5449,TID4707,2.902945786253181E137,8,17:08:35
BIL3837,TID5739,3.1061519912909038E137,11,15:39:48
BIL0727,TID7426,3.323582630681267E137,8,19:33:29
BIL3824,TID4843,3.5562334148289556E137,11,15:57:48
BIL0265,TID8688,3.805169753866983E137,6,13:15:58
BIL4329,TID1932,4.0715316366376715E137,1,19:54:22
BIL0432,TID6595,4.356538851202309E137,14,19:36:30
BIL4503,TID3118,4.66149657078647E137,7,13:13:56
BIL9262,TID4630,4.9878013307415235E137,1,11:06:51
BIL4049,TID2192,5.33694742389343E137,8,12:13:12
BIL8461,TID0738,5.71053374356597E137,4,16:13:33
BIL9921,TID3084,6.110271105615588E137,14,13:40:58
BIL2336,TID4700,6.537990083008679E137,1,23:27:21
BIL3275,TID6228,6.9956493888192866E137,14,14:51:48
BIL3652,TID4712,7.485344846036636E137,7,17:53:26
BIL5516,TID6521,8.009318985259201E137,10,19:40:24
BIL2087,TID5292,8.569971314227346E137,12,16:27:55
BIL9499,TID5362,9.16986930622326E137,12,14:20:15
BIL9574,TID3826,9.811760157658888E137,2,12:49:27
BIL5332,TID7460,1.049858336869501E138,2,15:50:21
BIL9668,TID1411,1.1233484204503661E138,7,12:55:31
BIL2500,TID3219,1.2019828098818918E138,2,11:41:45
BIL4829,TID2989,1.2861216065736241E138,3,15:18:59
BIL6318,TID4847,1.3761501190337778E138,6,15:52:23
BIL6982,TID4675,1.4724806273661423E138,12,13:57:27
BIL3563,TID8585,1.5755542712817724E138,10,11:35:52
BIL3203,TID9180,1.6858430702714963E138,9,12:38:42
BIL0963,TID0458,1.803852085190501E138,2,13:35:20
BIL6059,TID7848,1.930121731153836E138,3,12:25:53
BIL7067,TID2812,2.0652302523346046E138,6,16:13:05
BIL9475,TID7844,2.209796369998027E138,2,14:41:06
BIL9964,TID1147,2.364482115897889E138,13,16:29:36
BIL6301,TID3153,2.5299958640107412E138,11,11:25:27
BIL1725,TID9632,2.707095574491493E138,5,18:08:15
BIL9227,TID7097,2.8965922647058978E138,8,12:56:34
BIL3444,TID7231,3.0993537232353104E138,14,11:00:52
BIL2101,TID9913,3.316308483861782E138,11,16:33:30
BIL6417,TID6656,3.548450077732107E138,3,15:21:59
BIL1238,TID3927,3.796841583173355E138,5,23:40:03
BIL6149,TID5314,4.0626204939954894E138,2,13:49:37
BIL4903,TID0756,4.347003928575174E138,6,11:28:15
BIL7750,TID8330,4.651294203575436E138,14,14:41:54
BIL5184,TID2047,4.976884797825717E138,13,11:59:07
BIL6029,TID7433,5.325266733673517E138,11,15:32:05
BIL7724,TID6236,5.698035405030663E138,11,23:13:30
BIL7885,TID3844,6.09689788338281E138,10,17:06:11
BIL4877,TID1231,6.523680735219607E138,15,16:43:21
BIL3189,TID2533,6.98033838668498E138,4,14:36:01
BIL8489,TID8612,7.468962073752929E138,3,14:50:48
BIL5026,TID0130,7.991789418915634E138,8,11:26:58
BIL1083,TID3435,8.551214678239728E138,8,11:59:07
BIL9482,TID4197,9.149799705716508E138,14,15:43:29
BIL0126,TID0230,9.790285685116663E138,14,17:14:16
BIL1079,TID3358,1.047560568307483E139,8,13:38:47
BIL1271,TID1425,1.1208898080890068E139,9,23:01:21
BIL4563,TID3585,1.1993520946552373E139,2,16:13:03
BIL6817,TID4650,1.2833067412811039E139,9,19:59:32
BIL0553,TID2280,1.3731382131707812E139,10,14:11:10
BIL3299,TID5046,1.4692578880927358E139,9,11:22:11
BIL5595,TID0008,1.5721059402592273E139,11,23:08:10
BIL0633,TID3966,1.6821533560773731E139,4,13:04:43
BIL8376,TID4642,1.7999040910027894E139,3,18:12:07
BIL3920,TID3820,1.9258973773729848E139,1,18:42:25
BIL8792,TID6450,2.0607101937890938E139,13,14:58:41
BIL0860,TID5563,2.2049599073543303E139,13,19:08:21
BIL5453,TID5194,2.3593071008691334E139,13,19:49:47
BIL3663,TID2132,2.524458597929973E139,15,18:16:55
BIL3187,TID8568,2.701170699785071E139,5,16:51:23
BIL0105,TID8849,2.890252648770026E139,8,23:16:02
BIL9449,TID4394,3.0925703341839277E139,8,14:26:51
BIL5140,TID2090,3.3090502575768026E139,11,23:18:42
BIL4656,TID9674,3.5406837756071786E139,11,17:48:35
BIL7068,TID4636,3.7885316398996813E139,15,11:38:05
BIL4123,TID8750,4.053728854692659E139,15,11:14:04
BIL3836,TID6859,4.337489874521145E139,8,23:33:25
BIL4426,TID0077,4.641114165737625E139,3,13:01:14
BIL1503,TID4225,4.965992157339258E139,3,16:41:29
BIL8273,TID2229,5.313611608353007E139,15,15:05:46
BIL3729,TID2809,5.685564420937718E139,10,12:17:52
BIL2766,TID3078,6.083553930403358E139,7,15:05:36
BIL9380,TID5322,6.509402705531593E139,3,12:50:51
BIL9629,TID1594,6.965060894918804E139,7,19:08:46
BIL4514,TID5572,7.45261515756312E139,4,12:41:01
BIL3704,TID0216,7.974298218592539E139,7,18:20:26
BIL3928,TID1286,8.532499093894016E139,10,23:38:29
BIL1063,TID1658,9.129774030466598E139,3,16:58:36
BIL8365,TID6385,9.76885821259926E139,15,13:14:38
BIL4227,TID3135,1.045267828748121E140,1,18:33:29
BIL9199,TID8791,1.1184365767604895E140,8,19:41:17
BIL4184,TID2769,1.1967271371337237E140,15,12:48:56
BIL8339,TID8844,1.2804980367330844E140,2,16:44:40
BIL4739,TID8575,1.3701328993044003E140,4,11:44:36
BIL5570,TID1550,1.4660422022557084E140,3,19:49:10
BIL9290,TID2027,1.568665156413608E140,5,17:29:41
BIL6831,TID5225,1.6784717173625606E140,5,23:50:46
BIL7598,TID5286,1.7959647375779399E140,7,13:30:36
BIL0120,TID5742,1.9216822692083957E140,7,13:33:30
BIL0480,TID4180,2.0562000280529833E140,13,17:08:39
BIL5955,TID1523,2.200134030016692E140,5,23:35:42
BIL8743,TID7242,2.3541434121178605E140,2,18:53:36
BIL6231,TID5338,2.518933450966111E140,1,17:30:59
BIL4729,TID1602,2.6952587925337385E140,11,16:15:47
BIL8645,TID2683,2.8839269080111E140,1,23:10:03
BIL5940,TID0066,3.0858017915718773E140,5,13:21:02
BIL7999,TID3016,3.3018079169819085E140,6,12:40:22
BIL5790,TID0336,3.532934471170642E140,5,12:27:32
BIL2938,TID4825,3.780239884152587E140,3,12:33:41
BIL0750,TID5957,4.0448566760432685E140,6,12:14:49
BIL3194,TID2109,4.3279966433662974E140,4,17:10:14
BIL9971,TID2063,4.630956408401938E140,15,23:52:07
BIL0875,TID7510,4.9551233569900735E140,14,13:53:11
BIL7156,TID9644,5.301981991979379E140,14,17:44:24
BIL9219,TID3305,5.673120731417935E140,7,14:21:21
BIL7202,TID7152,6.07023918261719E140,9,15:00:29
BIL0262,TID2009,6.4951559254003934E140,9,15:18:58
BIL2741,TID3631,6.949816840178421E140,6,19:25:15
BIL7076,TID1282,7.43630401899091E140,8,23:50:19
BIL3395,TID9872,7.956845300320273E140,3,15:08:49
BIL6570,TID6278,8.513824471342691E140,4,15:05:34
BIL1322,TID7723,9.10979218433668E140,1,18:22:00
BIL7832,TID3674,9.747477637240247E140,9,13:23:14
BIL1813,TID6870,1.0429801071847065E141,13,16:52:55
BIL0831,TID2680,1.115988714687636E141,15,14:03:18
BIL4486,TID1675,1.1941079247157706E141,10,11:29:41
BIL3518,TID3722,1.2776954794458746E141,8,18:53:48
BIL3728,TID6553,1.3671341630070858E141,12,19:43:49
BIL0624,TID0297,1.4628335544175818E141,5,13:44:20
BIL1944,TID4931,1.5652319032268124E141,15,14:57:16
BIL5274,TID9062,1.6747981364526894E141,4,12:24:22
BIL0138,TID7794,1.7920340060043777E141,4,12:01:47
BIL2321,TID5076,1.9174763864246843E141,10,17:17:01
BIL8726,TID2063,2.0516997334744122E141,11,13:58:18
BIL7946,TID6578,2.195318714817621E141,4,15:13:23
BIL7332,TID1534,2.3489910248548543E141,12,23:11:57
BIL6149,TID4818,2.5134203965946943E141,2,23:55:35
BIL9007,TID4621,2.689359824356323E141,2,15:08:35
BIL9703,TID0413,2.8776150120612655E141,9,13:04:39
BIL7838,TID3553,3.079048062905554E141,14,16:08:49
BIL2086,TID2713,3.294581427308943E141,14,12:28:57
BIL4603,TID9247,3.525202127220569E141,14,18:44:00
BIL7593,TID3020,3.771966276126009E141,1,13:29:58
BIL8389,TID1430,4.0360039154548296E141,6,16:25:49
BIL7378,TID7547,4.3185241895366675E141,10,18:57:50
BIL0783,TID9241,4.620820882804234E141,14,16:34:48
BIL0645,TID5383,4.94427834460053E141,9,13:13:49
BIL0138,TID2277,5.2903778287225675E141,9,19:48:21
BIL4133,TID4437,5.6607042767331474E141,8,15:11:20
